etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Output {GOLD}
390    | ... | ... | ... | ... | ... | ... | #pˌɒrɒ̃t͡ʃˈitɪ# | *#pˌɒɾˌɑ̃nsˈitɪ# | *#pˌɒɾˌɔ̃sˈitə# | *#pˌɔɾˌɔ̃sˈit# {GOLD: >*} | *#pˌɔɾˌɔ̃sˈit# | *#pɔɾɔsˈit# | *#pɔɾɔsˈit# {GOLD: #pɔɾɔsˈit#}
391    | ... | ... | ... | ... | ... | ... | #pˌɒbrˈitɪ# | *#pˌɒðɾˈitɪ# | *#pˌɒːɾˈitə# | *#pˌɔːɾˈit# {GOLD: >*} | *#pˌɔːɾˈit# | *#pɔɾˈit# | *#pɔɾˈit# {GOLD: #pɔrˈit#}
392    | ... | ... | ... | ... | ... | ... | ... | ... | #pˈɒtʊkɑ# | *#pˈɔtkə# {GOLD: >*} | *#pˈɔtkə# | *#pˈɔtkə# | *#pˈɔtkə# {GOLD: #pˈɔtkə#}
393    | ... | ... | ... | ... | ... | ... | ... | ... | #plˌɑʃˈit͡sɑ# | *#plˠˌaʃˈit͡sə# {GOLD: >*} | *#plˠˌaʃˈit͡sə# | *#plˠaʃˈit͡sə# | *#plˠaʃˈit͡sə# {GOLD: #plˠaʃˈit͡sə#}
394    | ... | ... | ... | ... | ... | ... | ... | ... | #plˈɑzʊ# | *#plˠˈaz# {GOLD: >*} | *#plˠˈaz# | *#plˠˈaz# | *#plˠˈaz# {GOLD: #plˠˈaz#}
395    | ... | ... | ... | ... | ... | ... | ... | ... | #plˈɒt͡ʃɑ# | *#plˠˈɔt͡ʃə# {GOLD: >*} | *#plˠˈɔt͡ʃə# | *#plˠˈɔt͡ʃə# | *#plˠˈɔt͡ʃə# {GOLD: #plˠˈɔt͡ʃə#}
396    | ... | ... | ... | ... | ... | ... | #plˈɒskɑ# | *#plˈɔʃkɑ# | *#plˈɔːʃkɑ# | *#plˠˈɔːʃkə# {GOLD: >*} | *#plˠˈɔːʃkə# | *#plˠˈɔʃkə# | *#plˠˈɔʃkə# {GOLD: #plˠˈɔt͡ʃkə#}
397    | ... | ... | ... | ... | ... | ... | #pˈɒlskɑ# | *#plˈɑːt͡skɑ# | *#plˈɑːt͡skɑ# | *#plˠˈaːt͡skə# {GOLD: >*} | *#plˠˈaːt͡skə# | *#plˠˈat͡skə# | *#plˠˈat͡skə# {GOLD: #plˠˈɔt͡skə#}
398    | ... | ... | ... | ... | ... | ... | ... | ... | #plˈɒskɑ# | *#plˠˈɔskə# {GOLD: >*} | *#plˠˈɔskə# | *#plˠˈɔskə# | *#plˠˈɔskə# {GOLD: #plˠˈɔskə#}
399    | ... | ... | ... | ... | ... | ... | ... | ... | #pʎˈuskɑ# | *#plˠˈuskə# {GOLD: >*} | *#plˠˈuskə# | *#plˠˈuskə# | *#plˠˈuskə# {GOLD: #plˠˈuskə#}
400    | ... | ... | ... | ... | ... | ... | ... | #pˌɒsˈʊlɑ# | *#pˌɒsˈɔːʷlˠɑ# | *#pˌɔsˈulˠə# {GOLD: >*} | *#pˌɔsˈulˠə# | *#pɔsˈulˠə# | *#pɔsˈulˠə# {GOLD: #pusˈulˠə#}
401    | ... | ... | ... | ... | ... | ... | #pˈɯrjɪ# | *#pˈɯɾjɪ# | *#pˈuːɾjɐ# | *#pˈuːrə# {GOLD: >*} | *#pˈuːrə# | *#pˈurə# | *#pˈurə# {GOLD: #pˈurə#}
402    | ... | ... | ... | ... | ... | ... | #pˌɒlstnˈikʊ# | *#plˌɑːʃtnˈikə# | *#plˌɑːʃtnˈikə# | *#plˌaːʃnˈik# {GOLD: >*} | *#plˌaːʃnˈik# | *#plaʃnˈik# | *#plaʃnˈik# {GOLD: #plaʃnˈik#}
403    | ... | ... | ... | ... | ... | ... | ... | ... | #plˌɨβˈɑtɪ# | *#plˌivˈat# {GOLD: >*} | *#plˌivˈat# | *#plivˈat# | *#plivˈat# {GOLD: #plɛvˈat#}
404    | ... | ... | ... | ... | ... | ... | ... | ... | #plˌɛβɪnˈit͡sɑ# | *#plˌɛnˈit͡sə# {GOLD: >*} | *#plˌɛnˈit͡sə# | *#plɛnˈit͡sə# | *#plɛnˈit͡sə# {GOLD: #plɛvˈit͡sə#}
405    | ... | ... | ... | ... | ... | ... | #pˌɛlˈɛnʊkɑ# | *#pɪlˈɛ̃nkɑ# | *#pəlˈɛ̃nɡɑ# | *#pəlˈɛ̃ŋɡə# {GOLD: >*} | *#pəlˈɛ̃ɲ̈ɡə# | *#plˈɛɲ̈ɡə# | *#plˈɛŋɡə# {GOLD: #plˈɛŋɡə#}
406    | ... | ... | ... | ... | ... | ... | ... | #pʎˈuskɑ# | *#plˈyːskɑ# | *#plˈyːskə# {GOLD: >*} | *#plˈyːskə# | *#plˈyskə# | *#plˈyskə# {GOLD: #plˈyskə#}
407    | ... | ... | ... | ... | ... | ... | #prˈɒxɪ# | *#pɾˈɑxɪ# | *#pɾˈɑxə# | *#pɾˈax# {GOLD: >*} | *#pɾˈah# | *#pɾˈah# | *#pɾˈah# {GOLD: #pɾˈaf#}
408    | ... | ... | ... | ... | ... | ... | ... | ... | #prˈɨskʊ# | *#pɾˈisk# {GOLD: >*} | *#pɾˈisk# | *#pɾˈisk# | *#pɾˈisk# {GOLD: #pɾˈisk#}
409    | ... | ... | ... | ... | ... | ... | ... | #prˌɒ̃dˈitɪ# | *#prˌɔ̃dˈitə# | *#pɾˌɔndˈit# {GOLD: >*} | *#pɾˌɔndˈit# | *#pɾɔndˈit# | *#pɾɔndˈit# {GOLD: #pɾɔndˈit#}
410    | ... | ... | ... | ... | ... | ... | ... | #pˌɒbɾɑtˈimə# | *#pˌɒbɾɑtˈimə# | *#pˌɔbɾatˈim# {GOLD: >*} | *#pˌɔbɾatˈim# | *#pɔbɾatˈim# | *#pɔbɾatˈim# {GOLD: #pɾɔbatˈin#}
411    | ... | ... | ... | ... | ... | ... | #bˌɒɡɑtˈɪjɛ# | *#bˌɑɡətˈɪjɛ# | *#bˌɑɡətˈɪjɛ# | *#bˌaɡətˈi# {GOLD: #bˌɒɡətˈi#} | *#bˌaɡətˈi# | *#baɡətˈi# | *#baktˈi# {GOLD: #baktˈi#}
412    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɑtˈitɪ# | *#bˌatˈit# {GOLD: >*} | *#bˌatˈit# | *#batˈit# | *#batˈit# {GOLD: #batˈit#}
413    | ... | ... | ... | ... | ... | ... | #bˌɑrðʊmˈɒʃɪ# | *#bˌɑɾðmˈɒʃɪ# | *#bˌɑɾmˈɒːʃə# | *#bˌaɾmˈɔːʃ# {GOLD: >*} | *#bˌaɾmˈɔːʃ# | *#baɾmˈɔʃ# | *#baɾmˈɔʃ# {GOLD: #baɾmˈaʃ#}
414    | ... | ... | ... | ... | ... | ... | #bˈɑtjʊ# | *#bˈɑtjə# | *#bˈɑtjə# | *#bˈac# {GOLD: >*} | *#bˈac# | *#bˈac# | *#bˈac# {GOLD: #bˈac#}
415    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɑbɑ# | *#bˈabə# {GOLD: >*} | *#bˈabə# | *#bˈabə# | *#bˈabə# {GOLD: #bˈabə#}
416    | ... | ... | ... | ... | ... | ... | #bˌɒɡˈɑtɑ# | *#bˌɐɡˈɑtɑ# | *#bˌɐɡˈɑtɑ# | *#bˌəɡˈatə# {GOLD: #bˌɒɡˈatə#} | *#bˌəɡˈatə# | *#bəɡˈatə# | *#bəɡˈatə# {GOLD: #bəɡˈatə#}
417    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌərt͡ʃˈikʊ# | *#bɾ̩t͡ʃˈik# {GOLD: >*} | *#bɾ̩t͡ʃˈik# | *#bɾ̩t͡ʃˈik# | *#bəɾt͡ʃˈik# {GOLD: #bəɾt͡ʃˈik#}
418    | ... | ... | ... | ... | ... | ... | #brˌæstɪnˈikʊ# | *#bɾˌɑʃtnˈikə# | *#bɾɐʃtnˈikə# | *#bɾ̩ʃnˈik# {GOLD: #bˌɾ̩ʃtnˈik#} | *#bɾ̩ʃnˈik# | *#bɾ̩ʃnˈik# | *#bəɾʃnˈik# {GOLD: #bəɾʃnˈik#}
419    | ... | ... | ... | ... | ... | ... | #bˌʊrtwˈɑtɪ# | *#bˌʊɾtwˈɑtɪ# | *#bˌʊɾtwˈɑtə# | *#bɾ̩tˈat# {GOLD: >*} | *#bɾ̩tˈat# | *#bɾ̩tˈat# | *#bəɾtˈat# {GOLD: #bəɾtˈat#}
420    | ... | ... | ... | ... | ... | ... | #bˌærd͡zˈɑnɑ# | *#bəɾzˈɑ̃ɾ̃ɑ# | *#bəɾzˈɑ̃ɾ̃ɑ# | *#bɾ̩zˈʌ̃ɾ̃ə# {GOLD: #bˌɾ̩zˈãɾ̃ə#} | *#bɾ̩zˈə̃ɾ̃ə# | *#bɾ̩zˈəɾə# | *#bəɾzˈəɾə# {GOLD: #bəɾzˈəɾə#}
421    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɪrzˈɛʃtɑ# | *#bɾ̩zˈɛʃtə# {GOLD: >*} | *#bɾ̩zˈɛʃtə# | *#bɾ̩zˈɛʃtə# | *#bəɾzˈɛʃtə# {GOLD: #bəɾzˈɛʃtə#}
422    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌælˈɛβɑ# | *#bˌɛlˈɛvə# {GOLD: >*} | *#bˌɛlˈɛvə# | *#bɛlˈɛvə# | *#bɛlˈɛvə# {GOLD: #bɛlˈɛvə#}
423    | ... | ... | ... | ... | ... | ... | #bˌɛlbˈit͡sɑ# | *#bˌɛːlbˈit͡sɑ# | *#bˌɛːlbˈiːt͡sɑ# | *#bˌɛːlbˈiːt͡sə# {GOLD: #bˌɛlbˈit͡sə#} | *#bˌɛːlbˈiːt͡sə# | *#bɛlbˈit͡sə# | *#bɛlbˈit͡sə# {GOLD: #bɛlbˈit͡sə#}
424    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɛlβˈit͡sɑ# | *#bˌɛlvˈit͡sə# {GOLD: >*} | *#bˌɛlvˈit͡sə# | *#bɛlvˈit͡sə# | *#bɛlvˈit͡sə# {GOLD: #bɛlvˈit͡sə#}
425    | ... | ... | ... | ... | ... | ... | ... | #bˌæləɡrˈɑt# | *#bˌæɡrˈɑt# | *#bˌɛɡɾˈat# {GOLD: >*} | *#bˌɛɡɾˈat# | *#bɛɡɾˈat# | *#bɛɡɾˈat# {GOLD: #bɛɾˈat#}
426    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælʊkɑ# | *#bˈɛʎkə# {GOLD: >*} | *#bˈɛʎkə# | *#bˈɛjkə# | *#bˈɛjkə# {GOLD: #bˈɛjkə#}
427    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælʊ# | *#bˈɛl# {GOLD: >*} | *#bˈɛl# | *#bˈɛl# | *#bˈɛl# {GOLD: #bˈɛl#}
428    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælit͡sɑ# | *#bˈɛlt͡sə# {GOLD: >*} | *#bˈɛlt͡sə# | *#bˈɛlt͡sə# | *#bˈɛlt͡sə# {GOLD: #bˈɛlt͡sə#}
429    | ... | ... | ... | ... | ... | ... | #ˌɒbʊwˈɪrtkʊ# | *#bwˈɪɾtkə# | *#bwˈɪːɾtkə# | *#bˈɛɾk# {GOLD: >*} | *#bˈɛɾk# | *#bˈɛɾk# | *#bˈɛɾk# {GOLD: #bˈɛɾk#}
430    | ... | ... | ... | ... | ... | ... | #bˌæsɪnˈit͡sɑ# | *#bˌiːʃnˈit͡sɑ# | *#bˌiːʃnˈiːt͡sɑ# | *#bˌiːʃnˈiːt͡sə# {GOLD: >*} | *#bˌiːʃnˈiːt͡sə# | *#biʃnˈit͡sə# | *#biʃnˈit͡sə# {GOLD: #biʃnˈit͡sə#}
431    | ... | ... | ... | ... | ... | ... | ... | #bˌɛsˈædɑ# | *#bˌɛsˈædɑ# | *#bˌɛsˈɛdə# {GOLD: #bisˈɛdə#} | *#bˌɛsˈɛdə# | *#bɛsˈɛdə# | *#bɛsˈɛdə# {GOLD: #bisˈɛdə#}
432    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɨstrˈit͡sɑ# | *#bˌistɾˈit͡sə# {GOLD: >*} | *#bˌistɾˈit͡sə# | *#bistɾˈit͡sə# | *#bistɾˈit͡sə# {GOLD: #bistɾˈit͡sə#}
433    | ... | ... | ... | ... | ... | ... | #bˈit͡ʃɪkʊ# | *#bˈisɪkə# | *#bˈiːskə# | *#bˈiːsk# {GOLD: #bˈisk#} | *#bˈiːsk# | *#bˈisk# | *#bˈisk# {GOLD: #bˈisk#}
434    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɨstrʊ# | *#bˈistɾ̩# {GOLD: >*} | *#bˈistɾ̩# | *#bˈistɾ̩# | *#bˈistəɾ# {GOLD: #bˈistəɾ#}
435    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɒɡˈɒβɑ# | *#bˌɔɡˈɔvə# {GOLD: >*} | *#bˌɔɡˈɔvə# | *#bɔɡˈɔvə# | *#bɔɡˈɔvə# {GOLD: #bɔɡˈɔvə#}
436    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɒrˈikɑ# | *#bˌɔɾˈikə# {GOLD: >*} | *#bˌɔɾˈikə# | *#bɔɾˈikə# | *#bɔɾˈikə# {GOLD: #bɔɾˈiɡə#}
437    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɒlɪbɑ# | *#bˈɔlbə# {GOLD: >*} | *#bˈɔlbə# | *#bˈɔlbə# | *#bˈɔlbə# {GOLD: #bˈɔlbə#}
438    | ... | ... | ... | ... | ... | ... | #bˌɯwɒlˈit͡sɑ# | *#bˌuə̯lˈit͡sɑ# | *#bˌuo̯lˠˈiːt͡sɑ# | *#bˌuo̯lˠˈiːt͡sə# {GOLD: #bˌuo̯lˠˈit͡sə#} | *#bˌua̯lˠˈiːt͡sə# | *#bua̯lˠˈit͡sə# | *#bua̯lˠˈit͡sə# {GOLD: #bua̯lˠˈit͡sə#}
439    | ... | ... | ... | ... | ... | ... | #bˌʊrlˈɒɡʊ# | *#bˌʊɾlˈɒɡə# | *#bˌʊɾlˈɒɡə# | *#bˌulˈɔɡ# {GOLD: >*} | *#bˌulˈɔɡ# | *#bulˈɔɡ# | *#bulˈɔɡ# {GOLD: #bulˠˈɔɡ#}
440    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌut͡ʃˈɑtɪ# | *#bˌut͡ʃˈat# {GOLD: >*} | *#bˌut͡ʃˈat# | *#but͡ʃˈat# | *#but͡ʃˈat# {GOLD: #but͡ʃˈat#}
441    | ... | ... | ... | ... | ... | ... | #bˌɯstrˈit͡sɑ# | *#bˌɯʃtɾˈit͡sɑ# | *#bˌuʃtɾˈiːt͡sɑ# | *#bˌuʃtɾˈiːt͡sə# {GOLD: #bˌuʃtɾˈit͡sə#} | *#bˌuʃtɾˈiːt͡sə# | *#buʃtɾˈit͡sə# | *#buʃtɾˈit͡sə# {GOLD: #buʃtɾˈit͡sə#}
442    | ... | ... | ... | ... | ... | ... | #bˈɯwɒlʊ# | *#bˈuə̯lə# | *#bˈuo̯lˠə# | *#bˈuo̯lˠ# {GOLD: #bˈuo̯lˠ#} | *#bˈua̯lˠ# | *#bˈua̯lˠ# | *#bˈua̯lˠ# {GOLD: #bˈua̯lˠ#}
443    | ... | ... | ... | ... | ... | ... | #bˈɯstrʊ# | *#bˈɯʃtɾə# | *#bˈuːʃtɾə# | *#bˈuːʃtɾ̩# {GOLD: >*} | *#bˈuːʃtɾ̩# | *#bˈuʃtɾ̩# | *#bˈuʃtəɾ# {GOLD: #bˈuʃtəɾ#}
444    | ... | ... | ... | ... | ... | ... | ... | ... | #blˈɑnɑ# | *#blˈanə# {GOLD: >*} | *#blˈanə# | *#blˈanə# | *#blˈanə# {GOLD: #blˈanə#}
445    | ... | ... | ... | ... | ... | ... | ... | #bˌælˈuʃɪ# | *#bˌælˠˈuːʃə# | *#bˌɛlˠˈuːʃ# {GOLD: #bˌɛlˈuʃ#} | *#bˌɛlˠˈuːʃ# | *#bɛlˠˈuʃ# | *#bɛlˠˈuʃ# {GOLD: #blˈuʃ#}
446    | ... | ... | ... | ... | ... | ... | ... | #bʎˈudɒ# | *#blˈudɒ# | *#blˈudə# {GOLD: >*} | *#blˈudə# | *#blˈudə# | *#blˈudə# {GOLD: #blˈudə#}
447    | ... | ... | ... | ... | ... | ... | ... | ... | #blˈʊdɑ# | *#blˈudə# {GOLD: >*} | *#blˈudə# | *#blˈudə# | *#blˈudə# {GOLD: #blˈudə#}
448    | ... | ... | ... | ... | ... | ... | ... | ... | #brˈɑzdɑ# | *#bɾˈazdə# {GOLD: >*} | *#bɾˈazdə# | *#bɾˈazdə# | *#bɾˈazdə# {GOLD: #bɾˈazə#}
449    | ... | ... | ... | ... | ... | ... | ... | ... | #brˈɑnɑ# | *#bɾˈanə# {GOLD: >*} | *#bɾˈanə# | *#bɾˈanə# | *#bɾˈanə# {GOLD: #bɾˈanə#}
450    | ... | ... | ... | ... | ... | ... | ... | ... | #brˈɑβɑ# | *#bɾˈavə# {GOLD: >*} | *#bɾˈavə# | *#bɾˈavə# | *#bɾˈavə# {GOLD: #bɾˈavə#}
451    | ... | ... | ... | ... | ... | ... | ... | ... | #brˈæɡʊ# | *#bɾˈɛɡ# {GOLD: >*} | *#bɾˈɛɡ# | *#bɾˈɛɡ# | *#bɾˈɛɡ# {GOLD: #bɾˈɛɡ#}
452    | ... | ... | ... | ... | ... | ... | #brˈit͡ʃɪkʊ# | *#bɾˈisɪkə# | *#bɾˈiːskə# | *#bɾˈiːsk# {GOLD: #bɾˈisk#} | *#bɾˈiːsk# | *#bɾˈisk# | *#bɾˈisk# {GOLD: #bɾˈisk#}
453    | ... | ... | ... | ... | ... | ... | #brˈit͡ʃɪkɑ# | *#bɾˈisɪkɑ# | *#bɾˈiːskɑ# | *#bɾˈiːskə# {GOLD: #bɾˈiskə#} | *#bɾˈiːskə# | *#bɾˈiskə# | *#bɾˈiskə# {GOLD: #bɾˈiskə#}
454    | ... | ... | ... | ... | ... | ... | #xˈɒldʊ# | *#xlˈɑːðə# | *#xlˈɑːðə# | *#xlˈaːð# {GOLD: >*} | *#hlˈaːð# | *#hlˈað# | *#hlˈað# {GOLD: #flˠˈad#}
455    | ... | ... | ... | ... | ... | ... | #wˌɒlkˈɒwʊ# | *#wˌɒlkˈɔə̯# | *#wˌɒlkˈuo̯# | *#wˌɔlˠkˈuo̯# {GOLD: >*} | *#vˌalˠkˈua̯# | *#valˠkˈua̯# | *#valˠkˈua̯# {GOLD: #valˠkˈua̯#}
456    | ... | ... | ... | ... | ... | ... | #sʊwˌɪrstɪnˈikʊ# | *#ʃwˌɪɾʃtnˈikə# | *#ʃwˌɪɾʃtnˈikə# | *#vˌəʃnˈik# {GOLD: >*} | *#vˌəʃnˈik# | *#vəʃnˈik# | *#vəʃnˈik# {GOLD: #vəʃnˈik#}
457    | ... | ... | ... | ... | ... | ... | #wˌɪrtˈætɪ# | *#wˌɪɾtˈiːtɪ# | *#wˌɪɾtˈiːtə# | *#wɾ̩tˈiːt# {GOLD: >*} | *#vɾ̩tˈiːt# | *#vɾ̩tˈit# | *#vəɾtˈit# {GOLD: #vəɾtˈit#}
458    | ... | ... | ... | ... | ... | ... | ... | ... | #sʊβˌɪrstɪnˈikʊ# | *#vɾ̩snˈik# {GOLD: >*} | *#vɾ̩snˈik# | *#vɾ̩snˈik# | *#vəɾsnˈik# {GOLD: #vəɾsnˈik#}
459    | ... | ... | ... | ... | ... | ... | #wˌɪrwˈitɪ# | *#wˌɪɾwˈitɪ# | *#wˌɪɾwˈitə# | *#wɾ̩vˈit# {GOLD: >*} | *#vɾ̩vˈit# | *#vɾ̩vˈit# | *#vəɾvˈit# {GOLD: #vəɾvˈit#}
460    | ... | ... | ... | ... | ... | ... | #wˌɪrbɪnˈikʊ# | *#wˌɪɾbnˈikə# | *#wˌɪɾmːˈikə# | *#wɾ̩mːˈik# {GOLD: >*} | *#vɾ̩mˈik# | *#vɾ̩mˈik# | *#vəɾmˈik# {GOLD: #vəɾmˈik#}
461    | ... | ... | ... | ... | ... | ... | ... | ... | #βrˈət͡ʃβɑ# | *#vɾˈət͡ʃə# {GOLD: >*} | *#vɾˈət͡ʃə# | *#vɾˈət͡ʃə# | *#vɾˈət͡ʃə# {GOLD: #vˈəɾt͡ʃə#}
462    | ... | ... | ... | ... | ... | ... | ... | ... | #βˈɪrstɑ# | *#vˈɛɾstə# {GOLD: >*} | *#vˈɛɾstə# | *#vˈɛɾstə# | *#vˈɛɾstə# {GOLD: #vˈəɾsə#}
463    | ... | ... | ... | ... | ... | ... | ... | #βˌɛlˈɛnt͡sa# | *#vˌɛlˈɛnd͡za# | *#vˌɛlˈɛnd͡zə# {GOLD: >*} | *#vˌɛlˈɛnd͡zə# | *#vɛlˈɛnd͡zə# | *#vɛlˈɛnd͡zə# {GOLD: #vɛlˈɛnd͡zə#}
464    | ... | ... | ... | ... | ... | ... | ... | ... | #βˈædrɒ# | *#vˈɛdɾ̩# {GOLD: >*} | *#vˈɛdɾ̩# | *#vˈɛdɾ̩# | *#vˈɛdəɾ# {GOLD: #vˈɛdəɾ#}
465    | ... | ... | ... | ... | ... | ... | #wˌirˈɒwʊ# | *#wˌiɾˈɔə̯# | *#wˌiɾˈuo̯# | *#wˌiɾˈuo̯# {GOLD: #βˌiɾˈuo̯#} | *#vˌiɾˈua̯# | *#viɾˈua̯# | *#viɾˈua̯# {GOLD: #viɾˈua̯#}
466    | ... | ... | ... | ... | ... | ... | ... | ... | #βˈiʃɪɲɑ# | *#vˈiʃɲə# {GOLD: >*} | *#vˈiʃɲə# | *#vˈiʃɲə# | *#vˈiʃɲə# {GOLD: #vˈiʃɲə#}
467    | ... | ... | ... | ... | ... | ... | ... | ... | #βˈɨdrɑ# | *#vˈidɾ̩# {GOLD: >*} | *#vˈidɾ̩# | *#vˈidɾ̩# | *#vˈidəɾ# {GOLD: #vˈidəɾ#}
468    | ... | ... | ... | ... | ... | ... | ... | ... | #βˈiskʊ# | *#vˈisk# {GOLD: >*} | *#vˈisk# | *#vˈisk# | *#vˈisk# {GOLD: #vˈisk#}
469    | ... | ... | ... | ... | ... | ... | #ˈɒkɒlʊ# | *#βˈɔkʊlə# | *#vˈɔkʊlˠə# | *#vˈɔkulˠ# {GOLD: >*} | *#vˈɔkulˠ# | *#vˈɔkulˠ# | *#vˈɔkulˠ# {GOLD: #vˈɔkulˠ#}
470    | ... | ... | ... | ... | ... | ... | ... | ... | #wˈɒʎɑ# | *#wˈɔlə# {GOLD: >*} | *#vˈalə# | *#vˈalə# | *#vˈalə# {GOLD: #vˈɔlə#}
471    | ... | ... | ... | ... | ... | ... | #ˈɒbɑɡ# | *#βˈɔbɑɡ# | *#vˈɔbɑɡ# | *#vˈɔbaɡ# {GOLD: #βˈɒbəɡ#} | *#vˈɔbaɡ# | *#vˈɔbaɡ# | *#vˈɔbaɡ# {GOLD: #vˈɔbəɡ#}
472    | ... | ... | ... | ... | ... | ... | #wˌʊlkɒdlˈɑkʊ# | *#wˌʊlkɒːðlˈɑkə# | *#wˌʊlkɒːlˠˈɑkə# | *#wˌuɾkɔːlˠˈak# {GOLD: >*} | *#vˌuɾkɔːlˠˈak# | *#vuɾkɔlˠˈak# | *#vuɾkɔlˠˈak# {GOLD: #vuɾkɔlˠˈak#}
473    | ... | ... | ... | ... | ... | ... | #wˈɒrnʊ# | *#wɾˈɑ̃ɾ̃ə# | *#wɾˈɑ̃ɾ̃ə# | *#wɾˈʌ̃ɾ̃# {GOLD: #βɾˈɑ̃ɾ̃#} | *#vɾˈə̃ɾ̃# | *#vɾˈəɾ# | *#vɾˈəɾ# {GOLD: #vɾˈəɾ#}
474    | ... | ... | ... | ... | ... | ... | ... | ... | #βˈərlʊ# | *#vɾˈul# {GOLD: >*} | *#vɾˈul# | *#vɾˈul# | *#vɾˈul# {GOLD: #vɾˈulˠ#}
475    | ... | ... | ... | ... | ... | ... | #ˌɒwɪrˈɑɡɑ# | *#wɪɾˈɑɡɑ# | *#wəɾˈɑɡɑ# | *#wəɾˈaɡə# {GOLD: >*} | *#vəɾˈaɡə# | *#vɾˈaɡə# | *#vɾˈaɡə# {GOLD: #vrˈaɡə#}
476    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌɑxnˈitɪ# | *#mˌaxnˈit# {GOLD: >*} | *#mˌahnˈit# | *#mahnˈit# | *#mahnˈit# {GOLD: #mahnˈit#}
477    | ... | ... | ... | ... | ... | ... | #mˌɒtˈɯkɑ# | *#mˌɑːtˈɯkɑ# | *#mˌɑːtˈukɑ# | *#mˌaːtˈukə# {GOLD: >*} | *#mˌaːtˈukə# | *#matˈukə# | *#matˈukə# {GOLD: #matˈukə#}
478    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌɑrˈænɑ# | *#mˌaɾˈɛnə# {GOLD: >*} | *#mˌaɾˈɛnə# | *#maɾˈɛnə# | *#maɾˈɛnə# {GOLD: #maɾˈɛnə#}
479    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɑkʊ# | *#mˈak# {GOLD: >*} | *#mˈak# | *#mˈak# | *#mˈak# {GOLD: #mˈak#}
480    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɑt͡ʃɑ# | *#mˈat͡ʃə# {GOLD: >*} | *#mˈat͡ʃə# | *#mˈat͡ʃə# | *#mˈat͡ʃə# {GOLD: #mˈat͡ʃə#}
481    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɑtʊkɑ# | *#mˈatkə# {GOLD: >*} | *#mˈatkə# | *#mˈatkə# | *#mˈatkə# {GOLD: #mˈatkə#}
482    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɑt͡sɑ# | *#mˈat͡sə# {GOLD: >*} | *#mˈat͡sə# | *#mˈat͡sə# | *#mˈat͡sə# {GOLD: #mˈat͡sə#}
483    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɑzɑ# | *#mˈazə# {GOLD: >*} | *#mˈazə# | *#mˈazə# | *#mˈazə# {GOLD: #mˈazə#}
484    | ... | ... | ... | ... | ... | ... | #mˌɒɡˈɯlɑ# | *#mˌɐɡˈɯlɑ# | *#mˌɐɡˈuːlˠɑ# | *#mˌəɡˈuːlˠə# {GOLD: >*} | *#mˌəɡˈuːlˠə# | *#məɡˈulˠə# | *#məɡˈulˠə# {GOLD: #məɡˈulˠə#}
485    | ... | ... | ... | ... | ... | ... | #mˌɛrʃˈinɑ# | *#məɾʃˈĩnɑ# | *#məɾʃˈĩnɑ# | *#mɾ̩ʃˈĩnə# {GOLD: >*} | *#mɾ̩ʃˈĩnə# | *#mɾ̩ʃˈinə# | *#məɾʃˈinə# {GOLD: #məɾʃˈinə#}
486    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌərzˈitɪ# | *#mɾ̩zˈit# {GOLD: >*} | *#mɾ̩zˈit# | *#mɾ̩zˈit# | *#məɾzˈit# {GOLD: #məɾzˈit#}
487    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌərmərˈitɪ# | *#mɾ̩məɾˈit# {GOLD: >*} | *#mɾ̩məɾˈit# | *#mɾ̩məɾˈit# | *#məɾməɾˈit# {GOLD: #məɾməɾˈit#}
