etID  | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
936    | #sˌimilˈɑːnioː# | *#sˌɪmɪlˈɒːnju# | *#sˌemelˈojɲu# | *#sˌemɪlˈojɲu# | *#ʃɪ̃məlˈɔj̃ɲu# | *#ʃə̃mbəlˠˈɛ̃ɲ# | *#ʃə̃mbəlˠˈɛ̃ɲ# {GOLD: >*} | *#ʃəmbəlˠˈɛ̃ɲ# {GOLD: >*} | *#ʃəmbəlˠˈɛɲ# {GOLD: >*} | *#ʃəmbəlˠˈɛj# {GOLD: #ʃəmbəlˠˈɛj#}
937    | #sˌimilɑtˈuːrɑ# | *#sˌɪmɪlɑtˈuːrɑ# | *#sˌemelɑtˈyrɑ# | *#sˌemɪlatˈyra# | *#ʃɪ̃mələtˈyɾa# | *#ʃə̃mbəlˠətˈyːɾə# | *#ʃə̃mb?0tˈyːɾə# {GOLD: >*} | *#ʃəmb?0tˈyːɾə# {GOLD: >*} | *#ʃəmb?0tˈyɾə# {GOLD: >*} | *#ʃəmbəlˠtˈyɾə# {GOLD: #ʃəmbəlˠtˈyɾə#}
938    | #sˈiːnum# | *#sˈinʊ# | *#sˈinu# | *#sˈinu# | *#ʃˈĩnu# | *#ʃˈĩː# | *#ʃˈĩː# {GOLD: #ʃˈĩː#} | *#ʃˈĩː# {GOLD: >*} | *#ʃˈi# {GOLD: >*} | *#ʃˈi# {GOLD: #ʃˈi#}
939    | #sˈirpum# | *#sˈɪrpʊ# | *#sˈerpu# | *#sˈerpu# | *#ʃˈeɾpu# | *#ʃˈɛːɾp# | *#ʃˈɛːɾp# {GOLD: >*} | *#ʃˈɛːɾp# {GOLD: >*} | *#ʃˈɛɾp# {GOLD: >*} | *#ʃˈɛɾp# {GOLD: #ʃˈɛɾp#}
940    | #sˈitɑ# | *#sˈɪtɑ# | *#sˈitɑ# | *#sˈita# | *#ʃˈita# | *#ʃˈitə# | *#ʃˈitə# {GOLD: >*} | *#ʃˈitə# {GOLD: >*} | *#ʃˈitə# {GOLD: >*} | *#ʃˈitə# {GOLD: #ʃˈitə#}
941    | #skˈɑbiem# | *#skˈɑbjɛ# | *#skˈɑbjɛ# | *#zɟˈebjɛ# | *#zɟˈebjɛ# | *#zɟˈɛbɛ# | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: #zɟˈɛbɛ#}
942    | #skˈɑːlɑː# | *#skˈɑːlɑː# | *#skˈɑlɑ# | *#skˈala# | *#ʃkˈala# | *#ʃkˈaːlˠə# | *#ʃkˈaːlˠə# {GOLD: >*} | *#ʃkˈaːlˠə# {GOLD: >*} | *#ʃkˈalˠə# {GOLD: >*} | *#ʃkˈalˠə# {GOLD: #ʃkˈalˠə#}
943    | #skˈɑmnum# | *#skˈɑmnʊ# | *#skˈɑmnu# | *#skˈamnu# | *#ʃkˈãmnu# | *#ʃkˈãm# | *#ʃkˈam# {GOLD: #ʃkˈɑ̃mb#} | *#ʃkˈam# {GOLD: >*} | *#ʃkˈam# {GOLD: >*} | *#ʃkˈam# {GOLD: #ʃkˈəmb#}
944    | #skˌɑmpˈiːnum# | *#skˌɑmpˈinʊ# | *#skˌɑmpˈinu# | *#skˌampˈinu# | *#ʃkˌãmpˈĩnu# | *#ʃkˌãmbˈĩːn# | *#ʃkˌãmbˈĩːn# {GOLD: #ʃk̩mbˈĩː#} | *#ʃkˌəmbˈĩːn# {GOLD: >*} | *#ʃkəmbˈin# {GOLD: >*} | *#ʃkəmbˈin# {GOLD: #ʃkəmbˈi#}
945    | #skˈɑndulum# | *#skˈɑndʊlʊ# | *#skˈɑndulu# | *#skˈandulu# | *#ʃkˈãndulu# | *#ʃkˈãndulˠ# | *#ʃkˈandulˠ# {GOLD: >*} | *#ʃkˈandulˠ# {GOLD: >*} | *#ʃkˈandulˠ# {GOLD: >*} | *#ʃkˈandulˠ# {GOLD: #ʃkˈandulˠ#}
946    | ... | ... | ... | ... | *#ʃcjˈɛ̃nt͡sa# | *#ʃcjˈɛ̃nd͡zə# | *#ʃcˈɛ̃nd͡zə# {GOLD: >*} | *#ʃcˈɛ̃nd͡zə# {GOLD: >*} | *#ʃcˈɛnd͡zə# {GOLD: >*} | *#ʃcˈɛnd͡zə# {GOLD: #ʃkˈɛnt͡sə#}
947    | #skˌintˈiliɑ# | *#skˌɪntˈiʎɑ# | *#skˌentˈiʎɑ# | *#scˌentˈiʎa# | *#ʃcˌẽntˈiʎa# | *#ʃcˌɛ̃ndˈiːʎə# | *#ʃcˌɛ̃ndˈiːʎə# {GOLD: #ʃkn̩dˈiʎə#} | *#ʃcˌɛndˈiːʎə# {GOLD: >*} | *#ʃcˌɛndˈijə# {GOLD: >*} | *#ʃcɛndˈijə# {GOLD: #ʃkəndˈijə#}
948    | ... | ... | *#slˈɑwu# | *#slˈawu# | *#ʃlˈaːu# | *#ʃlˈaː# | *#ʃkʎˈaː# {GOLD: #ʃkʎˈaː#} | *#ʃkʎˈaː# {GOLD: >*} | *#ʃcˈa# {GOLD: >*} | *#ʃcˈa# {GOLD: #ʃcˈa#}
949    | ... | ... | *#slˈewi# | *#slˈewi# | *#ʃlˈeːi# | *#ʃlˈɛː# | *#ʃkʎˈɛː# {GOLD: #ʃkʎˈɛː#} | *#ʃkʎˈɛː# {GOLD: >*} | *#ʃcˈɛ# {GOLD: >*} | *#ʃcˈɛ# {GOLD: #ʃcˈɛ#}
950    | #ˌeksklˈoppum# | *#ˌɛsklˈɒppʊ# | *#ˌɛsklˈoppu# | *#sklˈoppu# | *#ʃklˈɔpu# | *#ʃklˈɔp# | *#ʃkʎˈɔp# {GOLD: >*} | *#ʃkʎˈɔp# {GOLD: >*} | *#ʃcˈɔp# {GOLD: >*} | *#ʃcˈɔp# {GOLD: #ʃcˈɛp#}
951    | #sklˈoːpum# | *#sklˈoːpʊ# | *#sklˈøpu# | *#sklˈøpu# | *#ʃklˈœpu# | *#ʃklˈɛp# | *#ʃkʎˈɛp# {GOLD: >*} | *#ʃkʎˈɛp# {GOLD: >*} | *#ʃcˈɛp# {GOLD: >*} | *#ʃcˈɛp# {GOLD: #ʃcˈɛp#}
952    | #skˈodrɑ# | *#skˈɒdrɑ# | *#skˈodrɑ# | *#skˈodra# | *#ʃkˈɔdɾa# | *#ʃkˈɔdɾə# | *#ʃkˈɔdɾ̩# {GOLD: #ʃkˈɔdɾ̩#} | *#ʃkˈɔdɾ̩# {GOLD: >*} | *#ʃkˈɔdɾ̩# {GOLD: >*} | *#ʃkˈɔdəɾ# {GOLD: #ʃkˈɔdəɾ#}
953    | #skʰˈolɑ# | *#skʰˈɒlɑ# | *#skˈolɑ# | *#skˈola# | *#ʃkˈɔla# | *#ʃkˈɔːlˠə# | *#ʃkˈɔːlˠə# {GOLD: >*} | *#ʃkˈɔːlˠə# {GOLD: #ʃkˈɔlˠə#} | *#ʃkˈɔlˠə# {GOLD: >*} | *#ʃkˈɔlˠə# {GOLD: #ʃkˈɔlˠə#}
954    | #skˈoːpɑ# | *#skˈoːpɑ# | *#skˈøpɑ# | *#scˈøpa# | *#ʃcˈœpa# | *#ʃcˈɛpə# | *#ʃcˈɛpə# {GOLD: >*} | *#ʃcˈɛpə# {GOLD: >*} | *#ʃcˈɛpə# {GOLD: >*} | *#ʃcˈɛpə# {GOLD: #ʃcˈɔpə#}
955    | ... | ... | ... | *#skˌɔpˈetu# | *#ʃkˌɔːpˈetu# | *#ʃkˌɔːpˈɛt# | *#ʃkˌɔːpˈɛt# {GOLD: >*} | *#ʃkˌɔːpˈɛt# {GOLD: >*} | *#ʃkˌɔpˈɛt# {GOLD: >*} | *#ʃkɔpˈɛt# {GOLD: #ʃkɔpˈɛt#}
956    | #skˈoːriɑ# | *#skˈoːrjɑ# | *#skˈørjɑ# | *#zɟˈyra# | *#zɟˈyɾa# | *#zɟˈyːɾə# | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: #zɟˈyɾə#}
957    | #skˈorteɑ# | *#skˈɒrt͡ʃjɑ# | *#skˈort͡ʃjɑ# | *#skˈort͡ʃa# | *#ʃkˈɔɾsa# | *#ʃkˈɔːɾsə# | *#ʃkˈɔːɾsə# {GOLD: >*} | *#ʃkˈɔːɾsə# {GOLD: >*} | *#ʃkˈɔɾsə# {GOLD: >*} | *#ʃkˈɔɾsə# {GOLD: #ʃkˈɔɾsə#}
958    | #skrˌiːbˈonioː# | *#skrˌibˈɒnju# | *#skrˈiβoɲu# | *#skrˈiwoɲu# | *#ʃkɾˈuə̯̃ɲu# | *#ʃkɾˈuõ̯ɲ# | *#ʃkɾˈuõ̯ɲ# {GOLD: #ʃkɾˈuo̯j#} | *#ʃkɾˈuã̯ɲ# {GOLD: >*} | *#ʃkɾˈua̯ɲ# {GOLD: >*} | *#ʃkɾˈua̯j# {GOLD: #ʃkɾˈua̯j#}
959    | #skˈulkɑm# | *#skˈʊlkɑ# | *#skˈulkɑ# | *#skˈulka# | *#ʃkˈulka# | *#ʃkˈuːlkə# | *#ʃkˈuːlkə# {GOLD: #ʃkˈuʎkə#} | *#ʃkˈuːlkə# {GOLD: >*} | *#ʃkˈulkə# {GOLD: >*} | *#ʃkˈulkə# {GOLD: #ʃkˈulkə#}
960    | #skˈumɑ# | *#skˈʊmɑ# | *#skˈumɑ# | *#skˈuma# | *#ʃkˈũma# | *#ʃkˈũmə# | *#ʃkˈũmə# {GOLD: >*} | *#ʃkˈũmə# {GOLD: >*} | *#ʃkˈumə# {GOLD: >*} | *#ʃkˈumə# {GOLD: #ʃkˈumə#}
961    | #skrˌuːtˈɑːnioː# | *#skrˌuːtˈɒːnju# | *#skrˌytˈoɲu# | *#skrˌytˈoɲu# | *#ʃkɾˌyːtˈɔ̃ɲu# | *#ʃkɾˌyːtˈɔ̃ɲ# | *#ʃkɾˌyːtˈɔ̃ɲ# {GOLD: #ʃcˈyɾətˈɔ̃ɲ#} | *#ʃkɾˌyːtˈɔ̃ɲ# {GOLD: >*} | *#ʃkɾˌytˈɔɲ# {GOLD: >*} | *#ʃkɾytˈɔj# {GOLD: #ʃcyɾtˈɔj#}
962    | #skˈuːtum# | *#skˈuːtʊ# | *#skˈytu# | *#scˈytu# | *#ʃcˈytu# | *#ʃcˈyt# | *#ʃcˈyt# {GOLD: >*} | *#ʃcˈyt# {GOLD: >*} | *#ʃcˈyt# {GOLD: #ʃcˈyt#} | *#scˈyt# {GOLD: #scˈyt#}
963    | #skwˈɑːtum# | *#skwˈɑːtʊ# | *#skwˈɑtu# | *#skˈatu# | *#ʃkˈatu# | *#ʃkˈat# | *#ʃkˈat# {GOLD: >*} | *#ʃkˈat# {GOLD: >*} | *#ʃkˈat# {GOLD: >*} | *#ʃkˈat# {GOLD: #ʃkˈat#}
964    | #sˈulkum# | *#sˈʊlkʊ# | *#sˈulku# | *#sˈulku# | *#ʃˈulku# | *#ʃˈuːlk# | *#ʃˈuːʎk# {GOLD: >*} | *#ʃˈuːʎk# {GOLD: >*} | *#ʃˈujk# {GOLD: >*} | *#ʃˈujk# {GOLD: #ʃlˈuk#}
965    | #sˈokɑ# | *#sˈɒkɑ# | *#sˈokɑ# | *#sˈoka# | *#ʃˈɔka# | *#ʃˈɔkə# | *#ʃˈɔkə# {GOLD: >*} | *#ʃˈɔkə# {GOLD: >*} | *#ʃˈɔkə# {GOLD: >*} | *#ʃˈɔkə# {GOLD: #ʃˈɔkə#}
966    | #sˈokiɑ# | *#sˈɒkjɑ# | *#sˈokjɑ# | *#sˈocja# | *#ʃˈɔcja# | *#ʃˈɔcɛ# | *#ʃˈɔcɛ# {GOLD: >*} | *#ʃˈɔcɛ# {GOLD: >*} | *#ʃˈɔcɛ# {GOLD: >*} | *#ʃˈɔcɛ# {GOLD: #ʃˈɔcɛ#}
967    | #sˈokium# | *#sˈɒkjʊ# | *#sˈokju# | *#sˈocju# | *#ʃˈɔcju# | *#ʃˈɔcj# | *#ʃˈɔc# {GOLD: >*} | *#ʃˈɔc# {GOLD: >*} | *#ʃˈɔc# {GOLD: >*} | *#ʃˈɔc# {GOLD: #ʃˈɔc#}
968    | #sˈolɑ# | *#sˈɒlɑ# | *#sˈolɑ# | *#sˈola# | *#ʃˈɔla# | *#ʃˈɔːlˠə# | *#ʃˈɔːlˠə# {GOLD: >*} | *#ʃˈɔːlˠə# {GOLD: >*} | *#ʃˈɔlˠə# {GOLD: >*} | *#ʃˈɔlˠə# {GOLD: #ʃˈɔlˠə#}
969    | #sˌoːlˈɑːnum# | *#sˌulˈɑːnʊ# | *#sˌulˈɑnu# | *#sˌulˈanu# | *#ʃˌulˈãɾ̃u# | *#ʃˌulˠˈã# | *#ʃˌulˠˈã# {GOLD: #ʃulˠˈɑ̃ː#} | *#ʃˌulˠˈə̃# {GOLD: >*} | *#ʃˈulˠə# {GOLD: >*} | *#ʃˈulˠə# {GOLD: #ʃˈulˠə#}
970    | #sˈolum# | *#sˈɒlʊ# | *#sˈolu# | *#sˈolu# | *#ʃˈɔlu# | *#ʃˈuo̯lˠ# | *#ʃˈuo̯lˠ# {GOLD: >*} | *#ʃˈua̯lˠ# {GOLD: >*} | *#ʃˈua̯lˠ# {GOLD: >*} | *#ʃˈua̯lˠ# {GOLD: #ʃˈua̯lˠ#}
971    | #sˈorbɑ# | *#sˈɒrbɑ# | *#sˈorbɑ# | *#sˈorba# | *#ʃˈɔɾba# | *#ʃˈɔːɾbə# | *#ʃˈɔːɾbə# {GOLD: >*} | *#ʃˈɔːɾbə# {GOLD: #ʃˈuɾbə#} | *#ʃˈɔɾbə# {GOLD: >*} | *#ʃˈɔɾbə# {GOLD: #ʃˈuɾbə#}
972    | #sˈortem# | *#sˈɒrtɛ# | *#sˈortɛ# | *#sˈortɪ# | *#ʃˈɔɾtɪ# | *#ʃˈɔːɾt# | *#ʃˈɔːɾt# {GOLD: >*} | *#ʃˈɔːɾt# {GOLD: >*} | *#ʃˈɔɾt# {GOLD: >*} | *#ʃˈɔɾt# {GOLD: #ʃˈɔɾt#}
973    | #sˌortˈiːkɑ# | *#sˌʊrtˈikɑ# | *#sˌurtˈikɑ# | *#sˌurtˈika# | *#ʃˌuɾtˈika# | *#ʃˌuɾtˈikə# | *#ʃˌuɾtˈikə# {GOLD: >*} | *#ʃˌuɾtˈikə# {GOLD: >*} | *#ʃˌuɾtˈikə# {GOLD: >*} | *#ʃuɾtˈikə# {GOLD: #ʃɔɾtˈɛkə#}
974    | #sˌortileɡˈiːɑ# | *#sˌʊrtɪlɛɡˈiɑ# | *#sˌurtelɛɡˈijɑ# | *#sˌurtɪlɪɟˈija# | *#ʃˌuɾtɪlɪɟˈija# | *#ʃˌuɾtəlɟˈiː# | *#ʃˌuɾtl̩ɟˈiː# {GOLD: #ʃɛrɛɟˈi#} | *#ʃˌuɾtl̩ɟˈiː# {GOLD: >*} | *#ʃˌuɾtl̩ɟˈi# {GOLD: >*} | *#ʃuɾtəlɟˈi# {GOLD: #ʃɛrəɟi#}
975    | #spˈɑtʰɑm# | *#spˈɑtʰɑ# | *#spˈɑtɑ# | *#spˈata# | *#ʃpˈata# | *#ʃpˈatə# | *#ʃpˈatə# {GOLD: >*} | *#ʃpˈatə# {GOLD: >*} | *#ʃpˈatə# {GOLD: #ʃpˈatə#} | *#ʃpˈatə# {GOLD: #ʃpˈatə#}
976    | #spˈɑrtɑ# | *#spˈɑrtɑ# | *#spˈɑrtɑ# | *#spˈarta# | *#ʃpˈaɾta# | *#ʃpˈaːɾtə# | *#ʃpˈaːɾtə# {GOLD: >*} | *#ʃpˈaːɾtə# {GOLD: >*} | *#ʃpˈaɾtə# {GOLD: >*} | *#ʃpˈaɾtə# {GOLD: #ʃpˈaɾtə#}
977    | #spˈɑtʰulɑ# | *#spˈɑtʰʊlɑ# | *#spˈɑtulɑ# | *#spˈatula# | *#ʃpˈatula# | *#ʃpˈatulˠ# | *#ʃpˈatulˠ# {GOLD: >*} | *#ʃpˈatulˠ# {GOLD: >*} | *#ʃpˈatulˠ# {GOLD: >*} | *#ʃpˈatulˠ# {GOLD: #ʃpˈatulˠ#}
978    | #spˌerˈɑntiɑ# | *#spˌɛrˈɑnt͡ʃjɑ# | *#spˌɛrˈɑjt͡ʃjɑ# | *#spərˈeːt͡ʃa# | *#ʃpəɾˈeːsa# | *#ʃpəɾˈɛːsə# | *#ʃpəɾˈɛːsə# {GOLD: #ʃpəɾˈɛsə#} | *#ʃpəɾˈɛːsə# {GOLD: >*} | *#ʃpɾˈɛsə# {GOLD: >*} | *#ʃpɾˈɛsə# {GOLD: #ʃpɾˈɛsə#}
979    | #spˌeːrˈɑːnioː# | *#spˌeːrˈɒːnju# | *#spˌerˈojɲu# | *#spərˈojɲu# | *#ʃpəɾˈɔj̃ɲu# | *#ʃpəɾˈɛ̃ɲ# | *#ʃpəɾˈɛ̃ɲ# {GOLD: #ʃpərˈɛ̃ɲ#} | *#ʃpəɾˈɛ̃ɲ# {GOLD: >*} | *#ʃpɾˈɛɲ# {GOLD: >*} | *#ʃpɾˈɛj# {GOLD: #ʃpɾˈɛj#}
980    | #spˈiːnɑ# | *#spˈinɑ# | *#spˈinɑ# | *#spˈina# | *#ʃpˈĩna# | *#ʃpˈĩnə# | *#ʃpˈĩnə# {GOLD: >*} | *#ʃpˈĩnə# {GOLD: >*} | *#ʃpˈinə# {GOLD: >*} | *#ʃpˈinə# {GOLD: #ʃpˈinə#}
981    | #spˌiːrːˈɑːnioː# | *#spˌirːˈɒːnju# | *#spˌirːˈoɲu# | *#spˌirːˈoɲu# | *#ʃpˌiːrːˈɔ̃ɲu# | *#ʃpˌiːrːˈɔ̃ɲ# | *#ʃpˌiːrˈɔ̃ɲ# {GOLD: >*} | *#ʃpˌiːrˈɔ̃ɲ# {GOLD: >*} | *#ʃpˌirˈɔɲ# {GOLD: >*} | *#ʃpirˈɔj# {GOLD: #ʃpirˈɔj#}
982    | #spˈiːritum# | *#spˈirɪtʊ# | *#spˈirtu# | *#spˈirtu# | *#ʃpˈiɾtu# | *#ʃpˈiːɾt# | *#ʃpˈiːɾt# {GOLD: >*} | *#ʃpˈiːɾt# {GOLD: #ʃpˈiːɾt#} | *#ʃpˈiɾt# {GOLD: >*} | *#ʃpˈiɾt# {GOLD: #ʃpˈiɾt#}
983    | #spˈissum# | *#spˈɪssʊ# | *#spˈessu# | *#spˈessu# | *#ʃpˈeʃu# | *#ʃpˈɛːʃ# | *#ʃpˈɛːʃ# {GOLD: >*} | *#ʃpˈɛːʃ# {GOLD: >*} | *#ʃpˈɛʃ# {GOLD: >*} | *#ʃpˈɛʃ# {GOLD: #ʃpˈɛʃ#}
984    | #splˌenˈetikɑ# | *#splˌɛnˈɛtɪkɑ# | *#splˌɛnˈɛtkɑ# | *#splənˈɛtka# | *#ʃplə̃ɾ̃ˈɛtka# | *#ʃplə̃ɾ̃ˈɛtkə# | *#ʃplə̃ɾ̃ˈɛtkə# {GOLD: #ʃpəɾ̃ˈɛtkə#} | *#ʃpləɾ̃ˈɛtkə# {GOLD: >*} | *#ʃpləɾˈɛtkə# {GOLD: >*} | *#ʃpləɾˈɛtkə# {GOLD: #ʃpɾˈɛtkə#}
985    | #spˈodiɑ# | *#spˈʊd͡ʒjɑ# | *#spˈud͡ʒjɑ# | *#spˈud͡ʒa# | *#ʃpˈuza# | *#ʃpˈuːzə# | *#ʃpˈuːzə# {GOLD: >*} | *#ʃpˈuːzə# {GOLD: >*} | *#ʃpˈuzə# {GOLD: >*} | *#ʃpˈuzə# {GOLD: #ʃpˈuzə#}
986    | #spˈortɑ# | *#spˈɒrtɑ# | *#spˈortɑ# | *#spˈorta# | *#ʃpˈɔɾta# | *#ʃpˈɔːɾtə# | *#ʃpˈɔːɾtə# {GOLD: >*} | *#ʃpˈɔːɾtə# {GOLD: >*} | *#ʃpˈɔɾtə# {GOLD: >*} | *#ʃpˈɔɾtə# {GOLD: #ʃpˈɔɾtə#}
987    | #stˈɑbulɑ# | *#stˈɑbʊlɑ# | *#stˈɑβulɑ# | *#stˈawula# | *#ʃtˈaːula# | *#ʃtˈaːlˠə# | *#ʃtˈaːlˠə# {GOLD: >*} | *#ʃtˈaːlˠə# {GOLD: #ʃtˈaːlˠə#} | *#ʃtˈalˠə# {GOLD: >*} | *#ʃtˈalˠə# {GOLD: #ʃtˈalˠə#}
988    | #stˈɑmnum# | *#stˈɑmnʊ# | *#stˈɑmnu# | *#stˈamnu# | *#ʃtˈãmnu# | *#ʃtˈãm# | *#ʃtˈãm# {GOLD: #ʃtˈɑ̃m#} | *#ʃtˈə̃m# {GOLD: >*} | *#ʃtˈəm# {GOLD: >*} | *#ʃtˈəm# {GOLD: #ʃtˈəm#}
989    | #stˈɑnkum# | *#stˈɑnkʊ# | *#stˈɑnku# | *#stˈanku# | *#ʃtˈãnku# | *#ʃtˈãnɡ# | *#ʃtˈãŋɡ# {GOLD: >*} | *#ʃtˈə̃ŋɡ# {GOLD: >*} | *#ʃtˈəŋɡ# {GOLD: >*} | *#ʃtˈəŋɡ# {GOLD: #ʃtˈəŋɡ#}
990    | #stˈɑːtiː# | *#stˈɑːti# | *#stˈɑti# | *#stˈetɪ# | *#ʃtˈetɪ# | *#ʃtˈɛt# | *#ʃtˈɛt# {GOLD: >*} | *#ʃtˈɛt# {GOLD: >*} | *#ʃtˈɛt# {GOLD: >*} | *#ʃtˈɛt# {GOLD: #ʃtˈɛt#}
991    | #stˈɑːtum# | *#stˈɑːtʊ# | *#stˈɑtu# | *#stˈatu# | *#ʃtˈatu# | *#ʃtˈat# | *#ʃtˈat# {GOLD: >*} | *#ʃtˈat# {GOLD: >*} | *#ʃtˈat# {GOLD: >*} | *#ʃtˈat# {GOLD: #ʃtˈat#}
992    | #stˌernˈɑːkum# | *#stˌɛrnˈɑːkʊ# | *#stˌɛrnˈɑku# | *#stˌɛrnˈaku# | *#ʃtɪɾnˈaku# | *#ʃtərːˈak# | *#ʃtɾˈak# {GOLD: >*} | *#ʃtɾˈak# {GOLD: >*} | *#ʃtɾˈak# {GOLD: >*} | *#ʃtɾˈak# {GOLD: #ʃtrˈak#}
993    | #strˈɑmbum# | *#strˈɑmbʊ# | *#strˈɑmbu# | *#strˈambu# | *#ʃtɾˈãmbu# | *#ʃtɾˈãmb# | *#ʃtɾˈãmb# {GOLD: #ʃtɾˈɑ̃mb#} | *#ʃtɾˈə̃mb# {GOLD: >*} | *#ʃtɾˈəmb# {GOLD: #ʃtɾˈəmb#} | *#ʃtɾˈəmb# {GOLD: ...}
994    | #strˈɑmbinu# | *#strˈɑmbɪnʊ# | *#strˈembenu# | *#strˈembɑ̃ɾ̃u# | *#ʃtɾˈẽmbɐɾ̃u# | *#ʃtɾˈɛ̃mbɐɾ̃# | *#ʃtɾˈɛ̃mbəɾ̃# {GOLD: #ʃtɾˈɑ̃mbə̃ɾ̃ə#} | *#ʃtɾˈɛ̃mbəɾ̃# {GOLD: >*} | *#ʃtɾˈɛmbəɾ# {GOLD: >*} | *#ʃtɾˈɛmbəɾ# {GOLD: #ʃtɾˈɛmbəɾ#}
995    | #strˈɑːtum# | *#strˈɑːtʊ# | *#strˈɑtu# | *#strˈatu# | *#ʃtɾˈatu# | *#ʃtɾˈat# | *#ʃtɾˈat# {GOLD: >*} | *#ʃtɾˈat# {GOLD: >*} | *#ʃtɾˈat# {GOLD: >*} | *#ʃtɾˈat# {GOLD: #ʃtɾˈat#}
996    | #strˈiːɡɑm# | *#strˈiɡɑ# | *#strˈiɡɑ# | *#strˈiɡa# | *#ʃtɾˈiɡa# | *#ʃtɾˈiɡə# | *#ʃtɾˈiɡə# {GOLD: >*} | *#ʃtɾˈiɡə# {GOLD: >*} | *#ʃtɾˈiɡə# {GOLD: >*} | *#ʃtɾˈiɡə# {GOLD: #ʃtɾˈiɡə#}
997    | #strˈinktum# | *#strˈɪnktʊ# | *#strˈeɲtu# | *#strˈeɲtu# | *#ʃtɾˈẽɲtu# | *#ʃtɾˈɛ̃ɲt# | *#ʃtɾˈɛ̃ɲt# {GOLD: #ʃtɾˈɛ̃ɲt#} | *#ʃtɾˈɛ̃ɲt# {GOLD: >*} | *#ʃtɾˈɛɲt# {GOLD: >*} | *#ʃtɾˈɛɲt# {GOLD: #ʃtɾˈɛɲt#}
998    | #strˌinɡˈonioː# | *#strˌɪnɡˈɒnju# | *#strˌinɡˈoɲu# | *#strˌinɡˈoɲu# | *#ʃtɾə̃nɡˈɔ̃ɲu# | *#ʃtɾə̃nɡˈɔ̃ɲ# | *#ʃtɾə̃ŋɡˈɔ̃ɲ# {GOLD: >*} | *#ʃtɾəŋɡˈɔ̃ɲ# {GOLD: >*} | *#ʃtɾəŋɡˈɔɲ# {GOLD: >*} | *#ʃtɾəŋɡˈɔj# {GOLD: #ʃtɾəŋɡˈɔj#}
999    | #stˈuppɑ# | *#stˈʊppɑ# | *#stˈuppɑ# | *#stˈuppa# | *#ʃtˈupa# | *#ʃtˈupə# | *#ʃtˈupə# {GOLD: >*} | *#ʃtˈupə# {GOLD: >*} | *#ʃtˈupə# {GOLD: >*} | *#ʃtˈupə# {GOLD: #ʃtˈupə#}
1000   | #stˌuppˈɑːnioː# | *#stˌʊppˈɒːnju# | *#stˌuppˈoɲu# | *#stˌuppˈoɲu# | *#ʃtˌupˈɔ̃ɲu# | *#ʃtˌupˈɔ̃ɲ# | *#ʃtˌupˈɔ̃ɲ# {GOLD: >*} | *#ʃtˌupˈɔ̃ɲ# {GOLD: >*} | *#ʃtˌupˈɔɲ# {GOLD: >*} | *#ʃtupˈɔj# {GOLD: #ʃtupˈɔj#}
1001   | #stˈurnum# | *#stˈʊrnʊ# | *#stˈurnu# | *#stˈurnu# | *#ʃtˈuɾnu# | *#ʃtˈuːrːɐ# | *#ʃtˈuːrə# {GOLD: >*} | *#ʃtˈuːrə# {GOLD: >*} | *#ʃtˈurə# {GOLD: >*} | *#ʃtˈurə# {GOLD: #ʃtˈuɾə#}
1002   | #suˌɑːwˈiliɑ# | *#swˌɑːwˈiʎɑ# | *#swˌɑwˈiʎɑ# | *#sˌawˈiʎa# | *#ʃəˈiːʎa# | *#ʃˈiːʎə# | *#ʃˈiːʎə# {GOLD: >*} | *#ʃˈiːʎə# {GOLD: >*} | *#ʃˈijə# {GOLD: >*} | *#ʃˈijə# {GOLD: #ʃˈijə#}
1003   | #sˌeːdˈɑːnioː# | *#sˌeːdˈɒːnju# | *#sˌedˈoɲu# | *#sˌeðˈoɲu# | *#ʃəˈɔ̃ːɲu# | *#ʃˈũːo̯ɲ# | *#ʃˈũːo̯ɲ# {GOLD: #ʃˈuo̯j#} | *#ʃˈũːa̯ɲ# {GOLD: >*} | *#ʃˈua̯ɲ# {GOLD: >*} | *#ʃˈua̯j# {GOLD: #ʃˈua̯j#}
1004   | #sˌublˈɑːtɑ# | *#sˌʊblˈɑːtɑ# | *#sˌuβlˈɑtɑ# | *#sˌulˈata# | *#ʃˌulˈata# | *#ʃˌulˠˈatə# | *#ʃˌulˠˈatə# {GOLD: >*} | *#ʃˌulˠˈatə# {GOLD: >*} | *#ʃˌulˠˈatə# {GOLD: >*} | *#ʃulˠˈatə# {GOLD: #ʃulˠˈatə#}
