etID  | Antique Proto-Albanian | Middle Proto-Albanian | Late Proto-Albanian |  Proto-Tosk |  Old Northern Tosk Albanian | Output {GOLD}
629    | #lˈuːstrum# | *#lˈuːstrəm# | *#lˈyːʃtr# | *#lˈyːʃtɾ# | *#lˈyʃtɾ# | *#lˈyt͡ʃtɾ# {GOLD: #lˈyʃtəɾ#}
630    | #lˈuteɑ# | *#lˈutjɑ# | *#lˈy?ə# | *#lˈy?ə# | *#lˈy?ə# | *#lˈy?ə# {GOLD: #lˈut͡sə#}
631    | #mˈae̯strum# | *#mˈɛstrəm# | *#mjˈɛːʃtr# | *#mjˈɛːʃtɾ# | *#mjˈɛʃtɾ# | *#mjˈɛt͡ʃtɾ# {GOLD: #mjˈɛʃtəɾ#}
632    | #mˈɑɡister# | *#mˈɑɡəstər# | *#mˈaːfʃtr# | *#mˈaːfʃtɾ# | *#mˈafʃtɾ# | *#mˈaft͡ʃtɾ# {GOLD: #mjˈɛʃtəɾ#}
633    | #mˌɑɡˈiːɑ# | *#mˌɑɡˈiːɑ# | *#mɟˈiː# | *#mɟˈiː# | *#mɟˈi# | *#mɟˈi# {GOLD: #məɲɟˈi#}
634    | #mˌɑɡˈiːɑ# | *#mˌɑɡˈiːɑ# | *#mɟˈiː# | *#mɟˈiː# | *#mɟˈi# | *#mɟˈi# {GOLD: #maɟˈi#}
635    | #mˌɑɡistˈerikus# | *#mˌɑɡistˈerəku# | *#mɡəʃ?ˈɛːrk# | *#mɡəʃ?ˈɛːɾk# | *#mɡəʃ?ˈɛɾk# | *#mɡət͡ʃ?ˈɛɾk# {GOLD: #maʃtˈɛɾk#}
636    | #mˌɑiˈɑːriɑ# | *#mˌɑjˈɑːrjɑ# | *#mˈɛːrɛ# | *#mˈɛːɾɛ# | *#mˈɛɾɛ# | *#mˈɛɾɛ# {GOLD: #majˈɛɾɛ#}
637    | #mˈɑːius# | *#mˈɑːju# | *#mˈɛ# | *#mˈɛ# | *#mˈɛ# | *#mˈɛ# {GOLD: #mˈaj#}
638    | #mˌɑlediːkˈonioː# | *#mˌɑʎediːkˈoɲoː# | *#məʎəəkˈɔ̃ːɲ# | *#mbəʎəəkˈɔ̃ːɲ# | *#mbəjəəkˈɔɲ# | *#mbəjəəkˈɔɲ# {GOLD: #malˠkˈɔj#}
639    | #mˌɑllˈeolus# | *#mˌɑlˈeəlːu# | *#məlˈie̯lː# | *#mbəlˈie̯lˠ# | *#mbəlˈie̯lˠ# | *#mbəlˈie̯lˠ# {GOLD: #mat͡sˈɔlˠə#}
640    | #mˌɑlleˈolus# | *#mˌɑlːˈolːu# | *#məlːˈuo̯lː# | *#mbəlˠˈua̯lˠ# | *#mbəlˠˈua̯lˠ# | *#mbəlˠˈua̯lˠ# {GOLD: #məɲˈɔlˠə#}
641    | #mˌɑllˈeːtum# | *#mˌɑlˈeːtəm# | *#məlˈɛt# | *#mbəlˈɛt# | *#mbəlˈɛt# | *#mbəlˈɛt# {GOLD: #məlˠˈɛt#}
642    | #mˈɑlleus# | *#mˈɑlːu# | *#mˈaːlː# | *#mˈaːlˠ# | *#mˈalˠ# | *#mˈalˠ# {GOLD: #mˈaj#}
643    | #mˌɑlitiˈɑːnioː# | *#mˌɑʎitjˈɑːɲoː# | *#məʎ?ˈãːɲ# | *#mbəʎ?ˈəːɲ# | *#mbəj?ˈəɲ# | *#mbəj?ˈəɲ# {GOLD: #malt͡sˈɔj#}
644    | #mˌɑluˌɑnɡˈonioː# | *#mˌɑlbˌɑnɡˈoɲoː# | *#məlbə̃nɡˈɔ̃ːɲ# | *#mbəlbə̃nɡˈɔ̃ːɲ# | *#mbəlbənɡˈɔɲ# | *#mbəlbənɡˈɔɲ# {GOLD: #malˠəɲɟˈɛj#}
645    | #mˈɑlum# | *#mˈɑlːəm# | *#mˈaːlː# | *#mˈaːlˠ# | *#mˈalˠ# | *#mˈalˠ# {GOLD: #mˈalˠ#}
646    | #mˌɑnˈeːnioː# | *#mˌɑnˈeːɲoː# | *#mə̃nˈɛ̃ːɲ# | *#mbə̃ɾˈɛ̃ːɲ# | *#mbəɾˈɛɲ# | *#mbəɾˈɛɲ# {GOLD: #mənˈɔj#}
647    | #mˌɑnˈiɑ# | *#mˌɑnˈiɑ# | *#mə̃nˈɛː# | *#mbə̃ɾˈɛː# | *#mbəɾˈɛ# | *#mbəɾˈɛ# {GOLD: #məɾˈi#}
648    | #mˈɑnikɑm# | *#mˈɑnəkəm# | *#mˈãːnɡ# | *#mˈəːnɡ# | *#mˈənɡ# | *#mˈənɡ# {GOLD: #məŋɡə#}
649    | #mˌɑnikˈɑːnioː# | *#mˌɑnikˈɑːɲoː# | *#mə̃nɡˈãːɲ# | *#mbə̃nɡˈəːɲ# | *#mbənɡˈəɲ# | *#mbənɡˈəɲ# {GOLD: #məŋɡˈɔj#}
650    | #mˌɑnipulˈɑːnioː# | *#mˌɑnipulːˈɑːɲoː# | *#mə̃nbəlːˈãːɲ# | *#mbə̃nbəlˠˈəːɲ# | *#mbənbəlˠˈəɲ# | *#mbənbəlˠˈəɲ# {GOLD: #mbulˈɔj#}
651    | #mˈɑnniɑ# | *#mˈɑnɲɑ# | *#mˈãːnɲə# | *#mˈəːnɲə# | *#mˈənɲə# | *#mˈənɲə# {GOLD: #mˈəɲə#}
652    | #mˈɑnkus# | *#mˈɑnku# | *#mˈãːnɡ# | *#mˈəːnɡ# | *#mˈənɡ# | *#mˈənɡ# {GOLD: #mˈəŋk#}
653    | #mˈɑnkum# | *#mˈɑnkəm# | *#mˈãːnɡ# | *#mˈəːnɡ# | *#mˈənɡ# | *#mˈənɡ# {GOLD: #mˈaŋɡ#}
654    | #mˌɑnkˈɑːnioː# | *#mˌɑnkˈɑːɲoː# | *#mə̃nɡˈãːɲ# | *#mbə̃nɡˈəːɲ# | *#mbənɡˈəɲ# | *#mbənɡˈəɲ# {GOLD: #muŋɡˈɔj#}
655    | #mˈɑnkinus# | *#mˈɑnkənu# | *#mˈãːnɡn# | *#mˈəːnɡn# | *#mˈənɡn# | *#mˈənɡn# {GOLD: #mˈəɲɟəɾ#}
656    | #mˈɑnktus# | *#mˈɑnktu# | *#mˈãːft# | *#mˈəːft# | *#mˈəft# | *#mˈəft# {GOLD: #mˈajtə#}
657    | #mˌɑntˈiːle# | *#mˌɑntˈiːʎe# | *#mə̃ndˈiːʎ# | *#mbə̃ndˈiːʎ# | *#mbəndˈij# | *#mbəndˈij# {GOLD: #mandˈilɛ#}
658    | #mˌɑnˈubrium# | *#mˌɑnˈubrjəm# | *#mə̃nˈybrj# | *#mbə̃ɾˈybɾj# | *#mbəɾˈybɾj# | *#mbəɾˈybɾj# {GOLD: #məɾˈu#}
659    | #mˌɑrɡˈellɑ# | *#mˌɑrɡˈelɑ# | *#mərɟjˈɛːlə# | *#mbəɾɟjˈɛːlə# | *#mbəɾɟjˈɛlə# | *#mbəɾɟjˈɛlə# {GOLD: #maɾt͡sˈɛl#}
660    | #mˌɑrˈiːɑ# | *#mˌɑrˈiːɑ# | *#mərˈiː# | *#mbəɾˈiː# | *#mbəɾˈi# | *#mbəɾˈi# {GOLD: #məɾˈi#}
661    | #mˌɑːrikˈoːsus# | *#mˌɑːrikˈoːsu# | *#mərcˈɛːʃ# | *#mbəɾcˈɛːʃ# | *#mbəɾkˈɛʃ# | *#mbəɾcˈɛʃ# {GOLD: #məɾkˈɔʃ#}
662    | #mˌɑrislˈuːkius# | *#mˌɑrilːˈuːkju# | *#mərəlːˈycj# | *#mbəɾəlˠˈycj# | *#mbəɾəlˠˈycj# | *#mbəɾəlˠˈycj# {GOLD: #mlˈyʃ#}
663    | #mˌɑːriːtˈɑːnioː# | *#mˌɑːriːtˈɑːɲoː# | *#mərtˈãːɲ# | *#mbəɾtˈəːɲ# | *#mbəɾtˈəɲ# | *#mbəɾtˈəɲ# {GOLD: #maɾtˈɔj#}
664    | #mˌɑːriːtˈɑːnioː# | *#mˌɑːriːtˈɑːɲoː# | *#mərtˈãːɲ# | *#mbəɾtˈəːɲ# | *#mbəɾtˈəɲ# | *#mbəɾtˈəɲ# {GOLD: #məltˈɔj#}
665    | #mˌɑːriːtˈɑːtioː# | *#mˌɑːriːtˈɑːtjoː# | *#mərtˈɛ?# | *#mbəɾtˈɛ?# | *#mbəɾtˈɛ?# | *#mbəɾtˈɛ?# {GOLD: #maɾtˈɛsə#}
666    | #mˈɑrkus# | *#mˈɑrku# | *#mˈaːrk# | *#mˈaːɾk# | *#mˈaɾk# | *#mˈaɾk# {GOLD: #mˈaɾk#}
667    | #mˈɑrmurem# | *#mˈɑrmərəm# | *#mˈaːrmr# | *#mˈaːɾmɾ# | *#mˈaɾmɾ# | *#mˈaɾmɾ# {GOLD: #mˈaɾmuɾ#}
668    | #mˌɑrruːkˌiːnˈeːtum# | *#mˌɑrːuːkˌiːnˈeːtəm# | *#mərːəkə̃nˈɛt# | *#mbərəkə̃ɾˈɛt# | *#mbərəkəɾˈɛt# | *#mbərəkəɾˈɛt# {GOLD: #maɾcinˈɛt#}
669    | #mˈɑːrtem# | *#mˈɑːrtəm# | *#mˈaːrt# | *#mˈaːɾt# | *#mˈaɾt# | *#mˈaɾt# {GOLD: #mˈaɾtə#}
670    | #mˌɑːrtˈiːnus# | *#mˌɑːrtˈiːnu# | *#mərtˈĩː# | *#mbəɾtˈĩː# | *#mbəɾtˈi# | *#mbəɾtˈi# {GOLD: #məɾtˈi#}
671    | #mˈɑːrtius# | *#mˈɑːrtju# | *#mˈɛːr?# | *#mˈɛːɾ?# | *#mˈɛɾ?# | *#mˈɛɾ?# {GOLD: #mˈaɾs#}
672    | #mˈɑrum# | *#mˈɑrəm# | *#mˈaːr# | *#mˈaːɾ# | *#mˈaɾ# | *#mˈaɾ# {GOLD: #mˈaɾ#}
673    | #mˈɑrunus# | *#mˈɑrənu# | *#mˈaːrn# | *#mˈaːɾn# | *#mˈaɾn# | *#mˈaɾn# {GOLD: #məɾu#}
674    | #mˈɑskulus# | *#mˈɑskəlːu# | *#mˈaːʃklː# | *#mˈaːʃklˠ# | *#mˈaʃklˠ# | *#mˈat͡ʃklˠ# {GOLD: #mˈaʃkulˠ#}
675    | #mˈɑssɑ# | *#mˈɑssɑ# | *#mˈaːʃʃə# | *#mˈaːʃʃə# | *#mˈaʃʃə# | *#mˈat͡ʃʃə# {GOLD: #mˈaʃə#}
676    | #mˌɑstikˈɑːnioː# | *#mˌɑstikˈɑːɲoː# | *#məʃtəkˈãːɲ# | *#mbəʃtəkˈəːɲ# | *#mbəʃtəkˈəɲ# | *#mbət͡ʃtəkˈəɲ# {GOLD: #məʃtɛkˈɔj#}
677    | #mˌɑstˈikʰinus# | *#mˌɑstˈikənu# | *#məʃtˈɛkn# | *#mbəʃtˈɛkn# | *#mbəʃtˈɛkn# | *#mbət͡ʃtˈɛkn# {GOLD: #məʃtˈɛkəɾ#}
678    | #mˌɑtˈɑksum# | *#mˌɑtˈɑksəm# | *#mtˈaːfʃ# | *#mtˈaːfʃ# | *#mtˈafʃ# | *#mtˈafʃ# {GOLD: #məndˈafʃ#}
679    | #mˌɑːtrˈiːkus# | *#mˌɑːtrˈiːku# | *#mtrˈik# | *#mtɾˈik# | *#mtɾˈik# | *#mtɾˈik# {GOLD: #mətɾˈik#}
680    | #mˌɑːtrˈiːkulɑm# | *#mˌɑːtrˈiːkəlːəm# | *#mtrˈiklː# | *#mtɾˈiklˠ# | *#mtɾˈiklˠ# | *#mtɾˈiklˠ# {GOLD: #ndɾˈikulˠ#}
681    | #mˌɑtteˈukkɑm# | *#mˌɑttjˈukkəm# | *#mt?ˈukk# | *#mt?ˈukk# | *#mt?ˈukk# | *#mt?ˈukk# {GOLD: #məsˈuk#}
682    | #mˌedikˈɑːnioː# | *#mˌedikˈɑːɲoː# | *#məəkˈãːɲ# | *#mbəəkˈəːɲ# | *#mbəəkˈəɲ# | *#mbəəkˈəɲ# {GOLD: #məkˈɔj#}
683    | #mˌedikˈɑstrum# | *#mˌedikˈɑstrəm# | *#məəkˈaːʃtr# | *#mbəəkˈaːʃtɾ# | *#mbəəkˈaʃtɾ# | *#mbəəkˈat͡ʃtɾ# {GOLD: #məɡˈaʃtəɾ#}
684    | #mˈedikum# | *#mˈedəkəm# | *#mjˈɛtk# | *#mjˈɛtk# | *#mjˈɛtk# | *#mjˈɛtk# {GOLD: #mjˈɛk#}
685    | #mˌeditˈɑːnioː# | *#mˌeditˈɑːɲoː# | *#məətˈãːɲ# | *#mbəətˈəːɲ# | *#mbəətˈəɲ# | *#mbəətˈəɲ# {GOLD: #mɛjtˈɔj#}
686    | #mˈedius# | *#mˈedju# | *#mˈi?# | *#mˈi?# | *#mˈi?# | *#mˈi?# {GOLD: #mˈɛs#}
687    | #mˈedius# | *#mˈedju# | *#mˈi?# | *#mˈi?# | *#mˈi?# | *#mˈi?# {GOLD: #mjˈɛz#}
688    | #mˌedˈullɑ# | *#mˌedˈulɑ# | *#mˈuːlə# | *#mˈuːlə# | *#mˈulə# | *#mˈulə# {GOLD: #myjə#}
689    | #mˌelˈettɑm# | *#mˌeʎˈettəm# | *#məʎjˈɛtt# | *#mbəʎjˈɛtt# | *#mbəjjˈɛtt# | *#mbəjjˈɛtt# {GOLD: #blˈɛtə#}
690    | #mˌensˈoːrɑ# | *#mˌeːsˈoːrɑ# | *#məʃˈɔːrə# | *#mbəʃˈɔːɾə# | *#mbəʃˈɔɾə# | *#mbəʃˈɔɾə# {GOLD: #məʃˈɛɾə#}
691    | #mˈentɑ# | *#mˈentɑ# | *#mjˈɛ̃ːndə# | *#mjˈɛ̃ːndə# | *#mjˈɛndə# | *#mjˈɛndə# {GOLD: #mˈɛndə#}
692    | #mˈentem# | *#mˈentəm# | *#mjˈɛ̃ːnd# | *#mjˈɛ̃ːnd# | *#mjˈɛnd# | *#mjˈɛnd# {GOLD: #mˈɛnd#}
693    | #mˌeriːdiˈɑːnioː# | *#mˌeriːdjˈɑːɲoː# | *#mər?ˈãːɲ# | *#mbəɾ?ˈəːɲ# | *#mbəɾ?ˈəɲ# | *#mbəɾ?ˈəɲ# {GOLD: #məɾzˈɛj#}
694    | #mˌerˈiːdiem# | *#mˌerˈiːdjəm# | *#mərˈi?# | *#mbəɾˈi?# | *#mbəɾˈi?# | *#mbəɾˈi?# {GOLD: #məɾˈiz#}
695    | #mˌerɡˈonioː# | *#mˌerɡˈoɲoː# | *#mərɡˈɔ̃ːɲ# | *#mbəɾɡˈɔ̃ːɲ# | *#mbəɾɡˈɔɲ# | *#mbəɾɡˈɔɲ# {GOLD: #məɾɡˈɔj#}
696    | #mˌerkˈɑːrium# | *#mˌerkˈɑːrjəm# | *#mərcˈɛːrj# | *#mbəɾcˈɛːɾj# | *#mbəɾcˈɛɾj# | *#mbəɾcˈɛɾj# {GOLD: #mɛɾcˈɛɾ#}
697    | #mˌerkˈurɑ# | *#mˌerkˈurɑ# | *#mərkˈuːrə# | *#mbəɾkˈuːɾə# | *#mbəɾkˈuɾə# | *#mbəɾkˈuɾə# {GOLD: #məɾkˈuɾə#}
698    | #mˌerulˈɑːneɑ# | *#mˌerulːˈɑːɲɑ# | *#mərəlːˈãːɲə# | *#mbəɾəlˠˈəːɲə# | *#mbəɾəlˠˈəɲə# | *#mbəɾəlˠˈəɲə# {GOLD: #məlˠˈɛɲə#}
699    | #mˈetulɑ# | *#mˈetəlːɑ# | *#mjˈɛtlːə# | *#mjˈɛtlˠə# | *#mjˈɛtlˠə# | *#mjˈɛtlˠə# {GOLD: #nˈɛtulˠ#}
700    | #mˌiɡrˈɑːnioː# | *#mˌiɡrˈɑːɲoː# | *#mɡrˈãːɲ# | *#mɡɾˈəːɲ# | *#mɡɾˈəɲ# | *#mɡɾˈəɲ# {GOLD: #məɾɡˈɔj#}
701    | #mˈiːliɑm# | *#mˈiːʎəm# | *#mˈiːʎ# | *#mˈiːʎ# | *#mˈij# | *#mˈij# {GOLD: #mˈijə#}
702    | #mˈilium# | *#mˈiʎəm# | *#mˈiːʎ# | *#mˈiːʎ# | *#mˈij# | *#mˈij# {GOLD: #mˈɛl#}
703    | #mˌinistrˈɑːnioː# | *#mˌinistrˈɑːɲoː# | *#mə̃nəʃtrˈãːɲ# | *#mbə̃ɾəʃtɾˈəːɲ# | *#mbəɾəʃtɾˈəɲ# | *#mbəɾət͡ʃtɾˈəɲ# {GOLD: #maɾʃtɾˈɔj#}
704    | #mˌiːrˈɑːkulum# | *#mˌiːrˈɑːkəlːəm# | *#mərˈaklː# | *#mbəɾˈaklˠ# | *#mbəɾˈaklˠ# | *#mbəɾˈaklˠ# {GOLD: #mɾˈɛkulˠ#}
705    | #mˌiːrˈɑːnioː# | *#mˌiːrˈɑːɲoː# | *#mərˈãːɲ# | *#mbəɾˈəːɲ# | *#mbəɾˈəɲ# | *#mbəɾˈəɲ# {GOLD: #məɾˈɛj#}
706    | #mˈissɑ# | *#mˈissɑ# | *#mˈɛːʃʃə# | *#mˈɛːʃʃə# | *#mˈɛʃʃə# | *#mˈɛt͡ʃʃə# {GOLD: #mˈɛʃə#}
707    | #mˈiserem# | *#mˈisərəm# | *#mˈɛːʒr# | *#mˈɛːʒɾ# | *#mˈɛʒɾ# | *#mˈɛʒɾ# {GOLD: #mjˈɛɾə#}
708    | #mˌiserˈɑːnioː# | *#mˌiserˈɑːɲoː# | *#məʃərˈãːɲ# | *#mbəʃəɾˈəːɲ# | *#mbəʃəɾˈəɲ# | *#mbəʃəɾˈəɲ# {GOLD: #məʃiɾˈɔj#}
709    | #mˌiserˈɑːriː# | *#mˌiserˈɑːriː# | *#məʃərˈie̯r# | *#mbəʃəɾˈie̯ɾ# | *#mbəʃəɾˈie̯ɾ# | *#mbəʃəɾˈie̯ɾ# {GOLD: #məʃəɾˈie̯ɾ#}
710    | #mˌisˈeriɑ# | *#mˌisˈerjɑ# | *#məʃˈiːrɛ# | *#mbəʃˈiːɾɛ# | *#mbəʃˈiɾɛ# | *#mbəʃˈiɾɛ# {GOLD: #məʃˈiɾə#}
711    | #mˈodius# | *#mˈodju# | *#mˈɛ?# | *#mˈɛ?# | *#mˈɛ?# | *#mˈɛ?# {GOLD: #mˈuz#}
712    | #mˈodus# | *#mˈodu# | *#mˈɔ# | *#mˈɔ# | *#mˈɔ# | *#mˈɔ# {GOLD: #mˈɔð#}
713    | #mˌolˈɑːrem# | *#mˌolːˈɑːrəm# | *#məlːˈaːr# | *#mbəlˠˈaːɾ# | *#mbəlˠˈaɾ# | *#mbəlˠˈaɾ# {GOLD: #mulˠˈaɾ#}
714    | #mˌolˈonioː# | *#mˌolːˈoɲoː# | *#məlːˈɔ̃ːɲ# | *#mbəlˠˈɔ̃ːɲ# | *#mbəlˠˈɔɲ# | *#mbəlˠˈɔɲ# {GOLD: #blˈua̯j#}
715    | #mˌolˈiːnum# | *#mˌoʎˈiːnəm# | *#məʎˈĩː# | *#mbəʎˈĩː# | *#mbəjˈi# | *#mbəjˈi# {GOLD: #mulˠˈi#}
716    | #mˌoːmˈentum# | *#mˌoːmˈentəm# | *#mə̃mjˈɛ̃ːnd# | *#mbə̃mjˈɛ̃ːnd# | *#mbəmjˈɛnd# | *#mbəmjˈɛnd# {GOLD: #mˈənd#}
717    | #mˈonɑkʰus# | *#mˈonəku# | *#mˈɔ̃ːnɡ# | *#mˈɔ̃ːnɡ# | *#mˈɔnɡ# | *#mˈɔnɡ# {GOLD: #mˈuɾɡ#}
718    | #mˌonɑkʰˈissɑm# | *#mˌonɑkˈissəm# | *#mə̃nɟˈɛːʃʃ# | *#mbə̃nɟˈɛːʃʃ# | *#mbənɟˈɛʃʃ# | *#mbənɟˈɛt͡ʃʃ# {GOLD: #muɾɡˈɛʃə#}
719    | #mˌonstrˈɑːnioː# | *#mˌoːstrˈɑːɲoː# | *#məʃtrˈãːɲ# | *#mbəʃtɾˈəːɲ# | *#mbəʃtɾˈəɲ# | *#mbət͡ʃtɾˈəɲ# {GOLD: #mɔt͡ʃˈɔj#}
720    | #mˈonstrum# | *#mˈoːstrəm# | *#mˈɛːʃtr# | *#mˈɛːʃtɾ# | *#mˈɛʃtɾ# | *#mˈɛt͡ʃtɾ# {GOLD: #mˈɔʃtəɾ#}
721    | #mˌortˈɑːliɑ# | *#mˌortˈɑːʎɑ# | *#mərtˈɛːʎə# | *#mbəɾtˈɛːʎə# | *#mbəɾtˈɛjə# | *#mbəɾtˈɛjə# {GOLD: #muɾtˈajə#}
722    | #mˈortem# | *#mˈortəm# | *#mˈɔːrt# | *#mˈɔːɾt# | *#mˈɔɾt# | *#mˈɔɾt# {GOLD: #mˈɔɾt#}
723    | #mˈuːkus# | *#mˈuːku# | *#mˈyk# | *#mˈyk# | *#mˈyk# | *#mˈyk# {GOLD: #mˈyk#}
724    | #mˈulɑ# | *#mˈulːɑ# | *#mˈuːlːə# | *#mˈuːlˠə# | *#mˈulˠə# | *#mˈulˠə# {GOLD: #mˈulˠə#}
725    | #mˌulkˈeːnioː# | *#mˌulkˈeːɲoː# | *#məlcˈɛ̃ːɲ# | *#mbəlcˈɛ̃ːɲ# | *#mbəlcˈɛɲ# | *#mbəlcˈɛɲ# {GOLD: #məlkˈɔj#}
726    | #mˈuːlus# | *#mˈuːlːu# | *#mˈyːlː# | *#mˈyːlˠ# | *#mˈylˠ# | *#mˈylˠ# {GOLD: #mˈylˠ#}
727    | #mˌurmurˈɑːnioː# | *#mˌurmurˈɑːɲoː# | *#mərmərˈãːɲ# | *#mbəɾmbəɾˈəːɲ# | *#mbəɾmbəɾˈəɲ# | *#mbəɾmbəɾˈəɲ# {GOLD: #muɾmuɾˈɔj#}
728    | #mˈuːrum# | *#mˈuːrəm# | *#mˈyːr# | *#mˈyːɾ# | *#mˈyɾ# | *#mˈyɾ# {GOLD: #mˈuɾ#}
729    | #mˌuskellˈɑːrius# | *#mˌuskelˈɑːrju# | *#məʃkəlˈɛːrj# | *#mbəʃkəlˈɛːɾj# | *#mbəʃkəlˈɛɾj# | *#mbət͡ʃkəlˈɛɾj# {GOLD: #muʃkəlˠˈyɛɾ#}
730    | #mˌuskˈoneɑ# | *#mˌuskˈoɲɑ# | *#məʃkˈɔ̃ːɲə# | *#mbəʃkˈɔ̃ːɲə# | *#mbəʃkˈɔɲə# | *#mbət͡ʃkˈɔɲə# {GOLD: #muʃkˈɔɲə#}
731    | #mˈuskulum# | *#mˈuskəlːəm# | *#mˈuːʃklː# | *#mˈuːʃklˠ# | *#mˈuʃklˠ# | *#mˈut͡ʃklˠ# {GOLD: #mˈuʃkulˠ#}
732    | #mˈuːskum# | *#mˈuːskəm# | *#mˈyːʃk# | *#mˈyːʃk# | *#mˈyʃk# | *#mˈyt͡ʃk# {GOLD: #mˈyʃk#}
733    | #mˈustum# | *#mˈustəm# | *#mˈuːʃt# | *#mˈuːʃt# | *#mˈuʃt# | *#mˈut͡ʃt# {GOLD: #mˈuʃt#}
734    | #mˌyriːkˈiːniɑ# | *#mˌiriːkˈiːɲɑ# | *#mərcˈĩːɲə# | *#mbəɾcˈĩːɲə# | *#mbəɾcˈiɲə# | *#mbəɾcˈiɲə# {GOLD: #məɾcˈiɲə#}
735    | #mˌɑrruːkˈiːnɑm# | *#mˌɑrːuːkˈiːnəm# | *#mərːəcˈĩː# | *#mbərəcˈĩː# | *#mbərəcˈi# | *#mbərəcˈi# {GOLD: #məɾcˈiɲə#}
736    | #mˈyrrhɑ# | *#mˈirːhɑ# | *#mˈɛːrːhə# | *#mˈɛːrhə# | *#mˈɛrhə# | *#mˈɛrhə# {GOLD: #mˈɛɾə#}
737    | #nˈɑppɑ# | *#nˈɑppɑ# | *#nˈappə# | *#nˈappə# | *#nˈappə# | *#nˈappə# {GOLD: #nˈapə#}
738    | #nˌɑːtˈuːrɑm# | *#nˌɑːtˈuːrəm# | *#ndˈyːr# | *#ndˈyːɾ# | *#ndˈyɾ# | *#ndˈyɾ# {GOLD: #natˈyɾə#}
739    | #nˈepoːs# | *#nˈepoː# | *#njˈɛp# | *#njˈɛp# | *#njˈɛp# | *#njˈɛp# {GOLD: #nˈip#}
740    | #nˌepˈoːtiɑ# | *#nˌepˈoːtjɑ# | *#nbˈɛ?ə# | *#nbˈɛ?ə# | *#nbˈɛ?ə# | *#nbˈɛ?ə# {GOLD: #mbˈɛsə#}
741    | #nˈinnɑ# | *#nˈinːɑ# | *#nˈɛ̃ːnːə# | *#nˈɛ̃ːnə# | *#nˈɛnə# | *#nˈɛnə# {GOLD: #nˈinə#}
742    | #nkˌɑrdˌullˈiːkiɑ# | *#nkˌɑrdˌulˈiːkjɑ# | *#hə̃nɡərðəlˈicɛ# | *#hə̃nɡəɾðəlˈicɛ# | *#hənɡəɾðəlˈicɛ# | *#hənɡəɾðəlˈicɛ# {GOLD: #ŋɡaɾðulˈicɛ#}
743    | #nodˈunkulus# | *#nodˈunkəlːu# | *#nˈũːnɡlː# | *#nˈũːnɡlˠ# | *#nˈunɡlˠ# | *#nˈunɡlˠ# {GOLD: #nˈəɲɟ#}
744    | #nˈoːdus# | *#nˈoːdu# | *#nˈye̯# | *#nˈye̯# | *#nˈye̯# | *#nˈye̯# {GOLD: #nˈyɛ#}
745    | #nˈoːdulus# | *#nˈoːdəlːu# | *#nˈɛdlː# | *#nˈɛdlˠ# | *#nˈɛdlˠ# | *#nˈɛdlˠ# {GOLD: #nˈyɛlˠ#}
746    | #nˌominˈɑːnioː# | *#nˌominˈɑːɲoː# | *#nə̃mə̃nˈãːɲ# | *#nə̃mbə̃ɾˈəːɲ# | *#nəmbəɾˈəɲ# | *#nəmbəɾˈəɲ# {GOLD: #numəɾˈɔj#}
747    | #nˈonnum# | *#nˈonːəm# | *#nˈɔ̃ːnː# | *#nˈɔ̃ːn# | *#nˈɔn# | *#nˈɔn# {GOLD: #nˈun#}
748    | #nˌotˈɑːnioː# | *#nˌotˈɑːɲoː# | *#ndˈãːɲ# | *#ndˈəːɲ# | *#ndˈəɲ# | *#ndˈəɲ# {GOLD: #nɔtˈɔj#}
749    | #nˈowɑster# | *#nˈoəstər# | *#nˈɔːʃtr# | *#nˈɔːʃtɾ# | *#nˈɔʃtɾ# | *#nˈɔt͡ʃtɾ# {GOLD: #nˈɔʃtəɾ#}
750    | #nˌowˈerkɑm# | *#nˌoˈerkəm# | *#nəjˈɛːrk# | *#nəjˈɛːɾk# | *#nəjˈɛɾk# | *#nəjˈɛɾk# {GOLD: #ɲˈɛɾkə#}
751    | #nˌumerˈɑːnioː# | *#nˌumerˈɑːɲoː# | *#nə̃mərˈãːɲ# | *#nə̃mbəɾˈəːɲ# | *#nəmbəɾˈəɲ# | *#nəmbəɾˈəɲ# {GOLD: #numəɾˈɔj#}
752    | #nˈumerum# | *#nˈumərəm# | *#nˈũːmr# | *#nˈũːmɾ# | *#nˈumɾ# | *#nˈumɾ# {GOLD: #nˈuməɾ#}
753    | #nˈuːptiɑm# | *#nˈuːptjəm# | *#nˈyːf?# | *#nˈyːf?# | *#nˈyf?# | *#nˈyf?# {GOLD: #nˈusɛ#}
754    | #ˌoblˈɑːtɑm# | *#ˌoblˈɑːtəm# | *#blˈat# | *#blˈat# | *#blˈat# | *#blˈat# {GOLD: #blˈatə#}
755    | #ˌofˈellɑm# | *#ˌofˈeləm# | *#fjˈɛːl# | *#fjˈɛːl# | *#fjˈɛl# | *#fjˈɛl# {GOLD: #fˈɛlə#}
756    | #ˌoleˈɑster# | *#ˌoʎˈɑstər# | *#ʎˈaːʃtr# | *#ʎˈaːʃtɾ# | *#jˈaʃtɾ# | *#jˈat͡ʃtɾ# {GOLD: #ulˠˈaʃtəɾ#}
